Facility Name,Facility ID,State,Measure Name,Number of Discharges,Excess Readmission Ratio,Number of Readmissions,HCAHPS Measure ID,HCAHPS Question,HCAHPS Answer Description,Patient Survey Star Rating,Number of Completed Surveys,Survey Response Rate Percent
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-COPD-HRRP,76.0,1.0158,19,H_STAR_RATING,Summary star rating,Summary star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-CABG-HRRP,458.0,0.9456,44,H_STAR_RATING,Summary star rating,Summary star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,876.0,19.0
SENTARA NORFOLK GENERAL HOSPITAL,490007,VA,READM-30-AMI-HRRP,612.0,0.9981,88,H_STAR_RATING,Summary star rating,Summary star rating,3.0,876.0,19.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-PN-HRRP,418.0,0.9085,55,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-HF-HRRP,779.0,0.9164,142,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-COPD-HRRP,128.0,1.0396,28,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-CABG-HRRP,246.0,0.8722,18,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,5.0,1223.0,22.0
UNIVERSITY OF VIRGINIA MEDICAL CENTER,490009,VA,READM-30-AMI-HRRP,345.0,1.0063,47,H_STAR_RATING,Summary star rating,Summary star rating,4.0,1223.0,22.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-PN-HRRP,169.0,0.9414,21,H_STAR_RATING,Summary star rating,Summary star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-HF-HRRP,292.0,0.9451,48,H_STAR_RATING,Summary star rating,Summary star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,5.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,490.0,24.0
SENTARA HALIFAX REGIONAL HOSPITAL,490013,VA,READM-30-COPD-HRRP,159.0,1.0072,28,H_STAR_RATING,Summary star rating,Summary star rating,4.0,490.0,24.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-PN-HRRP,219.0,0.972,33,H_STAR_RATING,Summary star rating,Summary star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-HF-HRRP,381.0,1.0762,90,H_STAR_RATING,Summary star rating,Summary star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-COPD-HRRP,65.0,1.0515,16,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-COPD-HRRP,65.0,1.0515,16,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,3.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-COPD-HRRP,65.0,1.0515,16,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,2.0,665.0,16.0
BON SECOURS MARYVIEW MEDICAL CENTER,490017,VA,READM-30-COPD-HRRP,65.0,1.0515,16,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,3.0,665.0,16.0
